20.50314551,15.37735913,17.08595459,13.66876367,7.688679566,12.81446594,19.64884778,23.92033643,10.25157275,21.35744324,53.82075696,15.37735913,13.66876367,23.0660387,24.77463416,29.90042054,23.92033643,9.397275025,10.25157275,23.0660387,0.073295489,0.072406781
17.79730635,22.88225102,16.10232479,22.88225102,5.932435449,11.01738012,16.10232479,12.71236168,11.8648709,27.11970491,33.05214036,18.64479713,18.64479713,27.96719569,11.8648709,42.37453892,24.57723257,7.627417006,16.94981557,29.66217725,0.076055391,0.076453831
10.66427473,21.32854945,7.382959426,8.203288251,4.92197295,5.742301775,19.6878918,10.66427473,8.203288251,9.023617076,22.9692071,9.843945901,7.382959426,5.742301775,13.94559003,13.1252612,9.023617076,6.562630601,6.562630601,16.4065765,0.088473309,0.091197866
16.21588048,11.94854351,6.827739149,11.09507612,7.681206542,11.94854351,17.92281527,18.77628266,8.534673936,13.6554783,35.84563053,11.94854351,3.413869574,24.75055441,6.827739149,23.04361963,12.8020109,4.267336968,11.09507612,28.16442399,0.072249341,0.074283266
13.29334349,16.61667936,6.646671743,19.94001523,3.323335872,11.63167555,21.60168317,21.60168317,5.815837776,17.44751333,23.2633511,15.78584539,7.477505711,15.78584539,31.57169078,28.24835491,13.29334349,7.477505711,9.970007615,12.46250952,0.082283153,0.086882879
26.13834995,26.13834995,46.37449185,27.82469511,17.70662416,35.41324832,42.15862896,32.88373059,19.39296932,37.09959348,109.6124353,31.19738543,13.49076127,48.90400959,21.92248706,68.29697891,32.88373059,8.431725791,19.39296932,42.15862896,0.079726375,0.077101046
52.22350613,39.5887869,27.79638229,31.16564075,23.58480922,27.79638229,42.95804536,48.85424767,16.8462923,65.70053996,59.80433766,42.95804536,17.68860691,35.37721383,36.21952844,58.11970843,48.01193305,10.95008999,28.63869691,50.5388769,0.078118292,0.079567093
16.76065489,25.97901509,13.40852392,22.62688411,15.92262215,14.24655666,28.49311332,26.81704783,12.57049117,25.97901509,42.73966998,26.81704783,10.89442568,11.73245843,21.78885136,33.52130979,25.97901509,5.866229213,15.0845894,23.46491685,0.079537226,0.082430029
12.51476588,9.177494978,2.502953176,18.35498996,1.668635451,4.171588626,14.18340133,13.3490836,2.502953176,4.171588626,19.18930768,10.0118127,1.668635451,8.343177253,10.84613043,9.177494978,7.508859527,0.834317725,5.005906352,7.508859527,0.079184991,0.086497284
41.76212623,10.44053156,13.92070874,13.92070874,1.740088593,9.570487261,13.92070874,17.40088593,6.960354372,13.05066445,26.10132889,8.700442964,9.570487261,6.090310075,31.32159467,23.491196,21.75110741,0.870044296,9.570487261,30.45155038,0.06368699,0.066268714
