60.81963379,30.4098169,36.32283685,49.83831102,19.42849413,33.78868544,65.04321947,45.61472534,26.18623122,56.59604811,87.00586501,64.19850233,15.20490845,45.61472534,47.30415961,59.97491665,59.13019952,10.13660563,21.1179284,54.90661384,0.078335382,0.076947482
11.85289562,8.466354016,6.773083213,8.466354016,5.079812409,6.773083213,5.079812409,11.00626022,6.773083213,11.85289562,26.24569745,15.23943723,10.15962482,23.70579124,8.466354016,15.23943723,14.39280183,8.466354016,16.93270803,16.93270803,0.076639324,0.076725274
21.3596172,11.96138563,22.21400189,27.34031002,7.689462193,11.96138563,51.26308129,25.63154064,7.689462193,18.79646314,21.3596172,31.61223346,6.835077505,6.835077505,16.23330908,23.06838658,17.94207845,2.563154064,8.543846882,22.21400189,0.071867387,0.073747924
33.76906589,27.85947936,43.05555901,32.92483924,18.57298624,27.85947936,44.74401231,32.0806126,33.76906589,42.21133236,100.462971,39.67865242,14.351853,30.3921593,24.48257277,59.09586531,29.54793265,10.97494641,27.85947936,47.27669225,0.075182828,0.080590524
28.36714495,19.18953923,0,14.18357247,8.343277926,10.01193351,14.18357247,22.5268504,10.8462613,3.33731117,22.5268504,3.33731117,4.171638963,5.005966756,15.85222806,21.69252261,15.01790027,4.171638963,10.01193351,17.52088364,0.084685821,0.080986387
88.01600422,62.03032679,15.08845787,40.23588765,9.220724252,29.33866807,64.54506976,79.63352763,16.76495319,15.08845787,83.82476593,37.72114467,10.05897191,27.66217276,98.91322379,89.69249954,33.52990637,8.382476593,15.92670553,32.69165871,0.080317851,0.08143449
20.50314551,15.37735913,17.08595459,13.66876367,7.688679566,12.81446594,19.64884778,23.92033643,10.25157275,21.35744324,53.82075696,15.37735913,13.66876367,23.0660387,24.77463416,29.90042054,23.92033643,9.397275025,10.25157275,23.0660387,0.073295489,0.072406781
29.96319989,22.47239991,12.48466662,18.31084437,11.65235551,13.31697773,28.29857767,24.13702213,13.31697773,17.47853327,32.46013321,13.31697773,8.323111079,19.14315548,15.81391105,24.13702213,23.30471102,3.329244432,11.65235551,28.29857767,0.083710059,0.083978833
29.35679663,18.4528436,16.77531236,21.80790607,9.226421799,17.61407798,31.03432787,27.6792654,10.90395304,15.93654674,26.84049978,10.06518742,15.09778113,19.29160922,16.77531236,22.64667169,25.16296854,3.355062472,11.74271865,22.64667169,0.077095974,0.084138408
23.66245748,14.36649204,21.12719418,16.05666758,4.225438836,11.83122874,22.81736972,17.74684311,12.67631651,19.43701865,40.56421283,28.73298409,8.450877673,21.12719418,26.19772079,24.50754525,15.21157981,2.535263302,13.52140428,19.43701865,0.074961992,0.079950241
